UserID,SignUpDate,FirstEvent,LatestEvent,EnrollCount,SignupYear,SignUpM,SignUpMonth
23072,2020-08-07 22:00:30,2020-08-08 09:00:00,2020-08-17 18:00:00,2,2020,8,August
23070,2020-08-07 20:07:10,2020-08-08 09:00:00,2020-08-08 09:00:00,1,2020,8,August
23068,2020-08-07 19:33:33,,,,2020,8,August
23067,2020-08-07 18:22:41,2020-08-11 18:00:00,,,2020,8,August
23063,2020-08-07 14:19:55,2020-08-13 18:00:00,2020-08-13 18:00:00,1,2020,8,August
23061,2020-08-07 06:25:32,,,,2020,8,August
23046,2020-08-05 13:25:35,2020-08-13 18:00:00,2025-01-20 19:00:00,345,2020,8,August
23045,2020-08-05 13:22:56,2020-08-25 18:00:00,2025-01-13 19:00:00,295,2020,8,August
23043,2020-08-05 10:32:14,,,,2020,8,August
23038,2020-08-04 18:13:31,,,,2020,8,August
23031,2020-08-04 09:26:22,2020-08-04 18:00:00,2020-08-04 18:00:00,1,2020,8,August
23011,2020-08-02 12:30:19,2020-08-09 09:00:00,2020-09-13 10:00:00,3,2020,8,August
23007,2020-08-01 23:22:44,2020-08-02 09:00:00,2020-10-28 19:00:00,4,2020,8,August
23002,2020-08-01 16:34:56,2020-08-02 09:00:00,2021-09-21 18:00:00,5,2020,8,August
22996,2020-07-31 22:14:25,2020-08-15 09:00:00,2020-08-29 09:00:00,3,2020,7,July
22984,2020-07-31 16:47:09,,,,2020,7,July
22971,2020-07-31 09:34:29,2020-08-06 18:00:00,2020-08-06 18:00:00,1,2020,7,July
22957,2020-07-30 20:14:48,2020-08-01 09:00:00,2020-09-22 17:30:00,3,2020,7,July
22952,2020-07-30 18:18:46,,,,2020,7,July
22949,2020-07-30 12:56:09,2020-07-30 18:00:00,2020-07-30 18:00:00,1,2020,7,July
22939,2020-07-29 19:38:04,,,,2020,7,July
22932,2020-07-29 12:13:54,2020-07-30 18:00:00,2020-10-22 18:00:00,5,2020,7,July
22930,2020-07-29 10:48:41,2020-08-17 18:00:00,2020-08-27 18:00:00,3,2020,7,July
22929,2020-07-29 10:10:39,2020-07-30 18:00:00,2020-07-30 18:00:00,1,2020,7,July
22921,2020-07-28 16:39:28,,,,2020,7,July
22915,2020-07-28 10:59:46,,,,2020,7,July
22914,2020-07-28 10:04:15,,,,2020,7,July
22911,2020-07-28 01:01:49,2021-05-23 10:00:00,2023-12-04 19:00:00,64,2020,7,July
22910,2020-07-27 22:23:33,,,,2020,7,July
22909,2020-07-27 21:20:06,,,,2020,7,July
22889,2020-07-26 16:00:01,,,,2020,7,July
22887,2020-07-26 14:08:29,2020-07-28 18:00:00,2020-07-28 18:00:00,1,2020,7,July
22886,2020-07-26 13:56:19,,,,2020,7,July
22884,2020-07-26 13:11:40,,,,2020,7,July
22880,2020-07-26 09:01:05,2020-07-26 10:00:00,2020-07-26 10:00:00,1,2020,7,July
22879,2020-07-25 21:36:30,2020-07-26 10:00:00,2020-07-26 10:00:00,1,2020,7,July
22859,2020-07-24 20:03:30,,,,2020,7,July
22858,2020-07-24 20:02:06,2020-07-26 09:00:00,2020-09-13 10:00:00,3,2020,7,July
22852,2020-07-24 09:58:09,,,,2020,7,July
22849,2020-07-23 18:35:18,2020-07-26 09:00:00,2020-09-13 10:00:00,3,2020,7,July
22848,2020-07-23 15:57:54,2020-07-23 18:00:00,2024-01-09 19:00:00,1,2020,7,July
22845,2020-07-23 14:20:13,2020-07-26 10:00:00,2020-07-26 10:00:00,1,2020,7,July
22844,2020-07-23 14:20:08,2020-07-26 10:00:00,2020-07-26 10:00:00,1,2020,7,July
22840,2020-07-22 21:59:35,,,,2020,7,July
22839,2020-07-22 21:19:33,,,,2020,7,July
22838,2020-07-22 20:16:29,,,,2020,7,July
22833,2020-07-22 12:20:37,,,,2020,7,July
22831,2020-07-22 10:58:38,,,,2020,7,July
22829,2020-07-22 07:41:32,,,,2020,7,July
22826,2020-07-21 17:48:00,2020-07-30 18:00:00,2024-10-13 11:00:00,3,2020,7,July
22823,2020-07-20 21:53:20,,,,2020,7,July
22821,2020-07-20 13:10:46,,,,2020,7,July
22820,2020-07-20 09:15:33,2020-07-23 18:00:00,2020-09-12 09:00:00,3,2020,7,July
22819,2020-07-19 18:58:33,,,,2020,7,July
22816,2020-07-18 17:01:47,,,,2020,7,July
22815,2020-07-17 12:52:30,2020-08-04 18:00:00,2020-08-04 18:00:00,1,2020,7,July
22814,2020-07-17 08:54:36,2020-07-21 18:00:00,2020-10-13 18:00:00,9,2020,7,July
22811,2020-07-17 07:06:17,,,,2020,7,July
22810,2020-07-16 19:05:31,2020-07-23 18:00:00,2020-07-23 18:00:00,1,2020,7,July
22808,2020-07-16 16:30:15,2020-07-26 10:00:00,2020-08-30 10:00:00,5,2020,7,July
22781,2020-06-23 19:11:24,,,,2020,6,June
22780,2020-06-23 12:28:44,,,,2020,6,June
22779,2020-06-22 09:04:03,,,,2020,6,June
22601,2020-03-16 18:19:51,,,,2020,3,March
22598,2020-03-16 09:40:26,2020-10-18 10:00:00,2020-10-25 11:00:00,2,2020,3,March
22586,2020-03-14 08:56:17,,,,2020,3,March
22585,2020-03-14 08:41:15,,,,2020,3,March
22584,2020-03-14 08:35:25,,,,2020,3,March
22583,2020-03-14 08:11:09,,,,2020,3,March
22582,2020-03-13 22:27:38,2020-03-14 11:00:00,2020-03-14 11:00:00,1,2020,3,March
22581,2020-03-13 22:09:36,2020-03-14 11:00:00,2020-03-14 11:00:00,1,2020,3,March
22579,2020-03-13 16:00:14,2024-08-13 18:00:00,2025-01-20 19:00:00,15,2020,3,March
22573,2020-03-12 23:33:25,2020-03-14 11:00:00,2020-03-14 11:00:00,1,2020,3,March
22547,2020-03-10 09:37:13,,,,2020,3,March
22545,2020-03-09 22:12:18,,,,2020,3,March
22543,2020-03-09 19:21:24,,,,2020,3,March
22542,2020-03-09 18:47:17,,,,2020,3,March
22539,2020-03-09 17:40:29,,,,2020,3,March
22535,2020-03-09 14:11:56,,,,2020,3,March
22532,2020-03-09 00:59:39,,,,2020,3,March
22530,2020-03-08 21:53:44,,,,2020,3,March
22526,2020-03-08 10:36:49,2020-03-08 11:00:00,2024-08-04 11:00:00,28,2020,3,March
22523,2020-03-07 20:26:10,,,,2020,3,March
22522,2020-03-07 18:49:16,,,,2020,3,March
22512,2020-03-06 15:51:44,,,,2020,3,March
22511,2020-03-06 11:05:41,,,,2020,3,March
22499,2020-03-04 09:04:17,,,,2020,3,March
22492,2020-03-03 18:36:57,,,,2020,3,March
22485,2020-03-03 11:27:40,,,,2020,3,March
22477,2020-03-02 21:16:53,,,,2020,3,March
22476,2020-03-02 21:15:02,,,,2020,3,March
22449,2020-03-01 13:52:55,2020-03-07 11:00:00,2020-03-07 11:00:00,1,2020,3,March
22445,2020-03-01 10:45:55,,,,2020,3,March
22437,2020-02-29 07:27:23,,,,2020,2,February
22425,2020-02-27 17:23:31,2020-03-10 19:00:00,2020-03-10 19:00:00,1,2020,2,February
22412,2020-02-26 15:32:22,2020-02-29 11:00:00,2020-03-14 11:00:00,2,2020,2,February
22407,2020-02-25 21:34:53,2020-02-27 19:00:00,2020-02-27 19:00:00,1,2020,2,February
22396,2020-02-25 08:43:55,,,,2020,2,February
22394,2020-02-24 20:10:17,2020-03-01 11:00:00,2020-03-01 11:00:00,1,2020,2,February
22387,2020-02-24 18:56:09,2020-03-01 11:00:00,2020-03-01 11:00:00,1,2020,2,February
22384,2020-02-24 12:13:09,2020-02-26 19:00:00,2020-02-26 19:00:00,1,2020,2,February
22383,2020-02-24 12:05:31,,,,2020,2,February
22380,2020-02-24 06:23:41,,,,2020,2,February
22379,2020-02-23 22:11:41,2020-02-29 11:00:00,2020-02-29 11:00:00,1,2020,2,February
22372,2020-02-23 09:51:48,,,,2020,2,February
22368,2020-02-22 17:58:00,2020-02-29 11:00:00,2021-11-27 11:00:00,26,2020,2,February
22365,2020-02-22 14:58:17,2020-02-23 11:00:00,2020-02-23 11:00:00,1,2020,2,February
22364,2020-02-22 14:12:05,,,,2020,2,February
22353,2020-02-21 16:06:30,2020-02-29 11:00:00,2020-02-29 11:00:00,1,2020,2,February
22352,2020-02-21 16:04:24,,,,2020,2,February
22341,2020-02-20 13:41:50,2020-03-07 11:00:00,2020-03-14 11:00:00,2,2020,2,February
22333,2020-02-19 15:28:43,2020-09-13 10:00:00,2020-09-13 10:00:00,1,2020,2,February
22329,2020-02-19 07:52:08,2020-02-19 19:00:00,2020-02-19 19:00:00,1,2020,2,February
22328,2020-02-19 07:49:08,2020-02-26 19:00:00,2020-02-26 19:00:00,1,2020,2,February
22325,2020-02-18 20:03:22,2020-02-29 11:00:00,2020-02-29 11:00:00,1,2020,2,February
22292,2020-02-15 19:17:34,,,,2020,2,February
22286,2020-02-15 10:40:57,,,,2020,2,February
22279,2020-02-14 20:19:06,,,,2020,2,February
22269,2020-02-14 10:20:22,2020-02-20 19:00:00,2020-03-05 19:00:00,3,2020,2,February
22257,2020-02-13 12:25:19,,,,2020,2,February
22256,2020-02-13 10:59:31,,,,2020,2,February
22249,2020-02-12 15:36:08,2020-02-13 19:00:00,2020-02-13 19:00:00,1,2020,2,February
22228,2020-02-11 03:17:10,,,,2020,2,February
22207,2020-02-09 02:50:09,,,,2020,2,February
22205,2020-02-08 21:47:16,2020-02-15 11:00:00,2020-02-15 11:00:00,1,2020,2,February
22203,2020-02-08 17:33:43,,,,2020,2,February
22187,2020-02-07 10:44:16,,,,2020,2,February
22186,2020-02-07 10:42:45,2020-02-11 19:00:00,2020-02-11 19:00:00,1,2020,2,February
22185,2020-02-07 10:06:14,,,,2020,2,February
22181,2020-02-06 13:02:16,,,,2020,2,February
22176,2020-02-05 22:15:48,2020-02-06 19:00:00,2021-11-20 11:00:00,1,2020,2,February
22146,2020-02-03 21:49:15,2020-02-06 19:00:00,2020-02-06 19:00:00,1,2020,2,February
22139,2020-02-03 16:53:55,2020-02-04 19:00:00,2020-02-20 19:00:00,6,2020,2,February
22136,2020-02-03 11:20:23,,,,2020,2,February
22133,2020-02-03 09:01:03,2020-02-05 19:00:00,2020-02-05 19:00:00,1,2020,2,February
22122,2020-02-02 21:02:58,,,,2020,2,February
22117,2020-02-02 15:03:40,2020-02-18 19:00:00,2025-01-21 19:00:00,134,2020,2,February
22112,2020-02-02 11:50:28,2020-02-06 19:00:00,2020-02-06 19:00:00,1,2020,2,February
22107,2020-02-01 23:13:24,,,,2020,2,February
22104,2020-02-01 12:56:23,,,,2020,2,February
22101,2020-02-01 09:41:45,2020-02-05 19:00:00,2020-03-11 19:00:00,6,2020,2,February
22097,2020-02-01 09:08:20,2020-02-05 19:00:00,2020-07-21 18:00:00,4,2020,2,February
22092,2020-01-31 19:58:13,,,,2020,1,January
22087,2020-01-31 13:35:43,,,,2020,1,January
22084,2020-01-31 09:50:12,,,,2020,1,January
22078,2020-01-30 13:30:24,,,,2020,1,January
22070,2020-01-29 23:00:50,,,,2020,1,January
22069,2020-01-29 21:07:07,,,,2020,1,January
22051,2020-01-28 19:12:38,,,,2020,1,January
22043,2020-01-28 14:36:15,,,,2020,1,January
22024,2020-01-27 14:15:55,,,,2020,1,January
22022,2020-01-27 13:04:44,2020-01-30 19:00:00,2020-01-30 19:00:00,1,2020,1,January
22009,2020-01-26 08:06:52,,,,2020,1,January
22004,2020-01-25 18:23:05,,,,2020,1,January
21998,2020-01-25 01:33:59,,,,2020,1,January
21994,2020-01-24 18:15:01,,,,2020,1,January
21993,2020-01-24 15:04:39,,,,2020,1,January
21990,2020-01-24 14:20:17,,,,2020,1,January
21987,2020-01-23 16:57:13,2020-01-23 19:00:00,2020-01-23 19:00:00,1,2020,1,January
21986,2020-01-23 16:50:00,2020-01-26 11:00:00,2020-01-26 11:00:00,1,2020,1,January
21980,2020-01-23 09:48:57,2020-01-29 19:00:00,2020-02-16 11:00:00,4,2020,1,January
21976,2020-01-22 21:02:40,2024-01-28 12:00:00,2024-01-28 12:00:00,1,2020,1,January
21975,2020-01-22 20:44:22,2020-01-29 19:00:00,2020-01-29 19:00:00,1,2020,1,January
21971,2020-01-22 11:55:32,,,,2020,1,January
21953,2020-01-20 19:37:21,,,,2020,1,January
21950,2020-01-20 18:34:37,,,,2020,1,January
21949,2020-01-20 16:01:44,2020-01-22 19:00:00,2020-01-22 19:00:00,1,2020,1,January
21940,2020-01-20 10:14:50,2020-01-25 11:00:00,2020-01-25 11:00:00,1,2020,1,January
21920,2020-01-19 22:34:43,,,,2020,1,January
21919,2020-01-19 21:18:45,2020-01-25 11:00:00,2020-03-10 19:00:00,9,2020,1,January
21912,2020-01-18 21:28:11,,,,2020,1,January
21911,2020-01-18 20:39:32,2020-01-25 11:00:00,2020-01-25 11:00:00,1,2020,1,January
21910,2020-01-18 20:29:25,,,,2020,1,January
21903,2020-01-18 10:54:15,2020-01-18 11:00:00,2020-01-18 11:00:00,1,2020,1,January
21902,2020-01-18 10:51:51,2020-01-19 11:00:00,2020-01-19 11:00:00,1,2020,1,January
21901,2020-01-18 10:22:42,,,,2020,1,January
21898,2020-01-18 00:25:11,2020-01-25 11:00:00,2020-01-25 11:00:00,1,2020,1,January
21884,2020-01-17 07:37:06,,,,2020,1,January
21883,2020-01-17 00:32:53,,,,2020,1,January
21881,2020-01-16 22:15:30,,,,2020,1,January
21877,2020-01-16 19:31:27,,,,2020,1,January
21876,2020-01-16 17:49:14,,,,2020,1,January
21872,2020-01-16 14:16:14,,,,2020,1,January
21871,2020-01-16 13:31:44,2020-01-30 19:00:00,2020-01-30 19:00:00,1,2020,1,January
21868,2020-01-16 11:00:23,,,,2020,1,January
21867,2020-01-16 10:45:47,2020-01-22 19:00:00,2020-01-22 19:00:00,1,2020,1,January
21866,2020-01-15 22:16:41,2020-01-16 19:00:00,2020-01-28 19:00:00,3,2020,1,January
21852,2020-01-14 22:12:34,,,,2020,1,January
21851,2020-01-14 21:28:22,2020-01-18 11:00:00,2020-01-18 11:00:00,1,2020,1,January
21839,2020-01-14 07:00:16,,,,2020,1,January
21837,2020-01-13 18:40:30,,,,2020,1,January
21833,2020-01-13 16:50:15,2020-01-26 11:00:00,2020-01-26 11:00:00,1,2020,1,January
21825,2020-01-13 11:06:17,,,,2020,1,January
21823,2020-01-12 20:52:57,,,,2020,1,January
21821,2020-01-12 20:24:08,2020-01-18 11:00:00,2020-01-18 11:00:00,1,2020,1,January
21811,2020-01-12 12:15:40,,,,2020,1,January
21810,2020-01-12 10:41:23,,,,2020,1,January
21807,2020-01-12 08:40:20,2020-01-12 11:00:00,2020-01-12 11:00:00,1,2020,1,January
21805,2020-01-12 02:51:13,,,,2020,1,January
21803,2020-01-11 23:17:33,,,,2020,1,January
21802,2020-01-11 20:33:57,,,,2020,1,January
21801,2020-01-11 20:10:20,,,,2020,1,January
21798,2020-01-11 12:11:19,2020-01-11 11:00:00,2021-12-06 19:00:00,23,2020,1,January
21795,2020-01-11 09:30:16,2020-01-11 11:00:00,2020-01-11 11:00:00,1,2020,1,January
21794,2020-01-11 09:20:18,2020-01-11 11:00:00,2020-01-11 11:00:00,1,2020,1,January
21792,2020-01-11 08:23:56,,,,2020,1,January
21791,2020-01-10 23:46:37,2020-01-12 11:00:00,2020-08-23 10:00:00,5,2020,1,January
21790,2020-01-10 23:29:17,,,,2020,1,January
21789,2020-01-10 22:07:39,,,,2020,1,January
21784,2020-01-10 19:25:55,2020-01-19 11:00:00,2020-01-19 11:00:00,1,2020,1,January
21782,2020-01-10 19:06:11,2020-01-18 11:00:00,2020-01-18 11:00:00,1,2020,1,January
21777,2020-01-10 08:58:45,2020-01-12 11:00:00,2020-01-12 11:00:00,1,2020,1,January
21776,2020-01-09 21:29:58,,,,2020,1,January
21773,2020-01-09 17:39:11,,,,2020,1,January
21772,2020-01-09 17:39:00,2020-01-09 19:00:00,2020-01-09 19:00:00,1,2020,1,January
21768,2020-01-09 13:42:20,2020-01-09 19:00:00,2020-08-01 09:00:00,2,2020,1,January
21767,2020-01-09 11:36:14,,,,2020,1,January
21765,2020-01-09 10:12:02,2020-01-20 19:00:00,2020-03-12 19:00:00,4,2020,1,January
21763,2020-01-09 09:30:32,2020-01-26 11:00:00,2020-01-26 11:00:00,1,2020,1,January
21762,2020-01-09 09:28:30,2020-01-13 19:00:00,2020-01-30 19:00:00,2,2020,1,January
21761,2020-01-09 09:16:57,,,,2020,1,January
21757,2020-01-08 20:10:11,2020-01-09 19:00:00,2020-01-09 19:00:00,1,2020,1,January
21751,2020-01-08 13:51:54,2020-01-12 11:00:00,2020-09-20 10:00:00,3,2020,1,January
21750,2020-01-08 12:16:31,2020-01-08 19:00:00,2020-01-08 19:00:00,1,2020,1,January
21748,2020-01-08 11:46:26,2020-01-08 19:00:00,2020-01-08 19:00:00,1,2020,1,January
21741,2020-01-07 23:04:37,,,,2020,1,January
21734,2020-01-07 19:13:13,,,,2020,1,January
21725,2020-01-07 13:26:44,,,,2020,1,January
21724,2020-01-07 13:06:07,2020-01-08 19:00:00,2020-07-30 18:00:00,5,2020,1,January
21723,2020-01-07 11:40:38,,,,2020,1,January
21721,2020-01-06 23:28:33,,,,2020,1,January
21720,2020-01-06 23:25:21,,,,2020,1,January
21719,2020-01-06 22:14:32,,,,2020,1,January
21714,2020-01-06 15:55:00,,,,2020,1,January
21712,2020-01-06 14:06:09,2020-01-06 19:00:00,2020-01-06 19:00:00,1,2020,1,January
21708,2020-01-06 12:09:36,2020-01-12 11:00:00,2020-01-12 11:00:00,1,2020,1,January
21699,2020-01-05 14:51:18,,,,2020,1,January
21696,2020-01-05 12:33:11,,,,2020,1,January
21691,2020-01-04 19:29:08,,,,2020,1,January
21688,2020-01-04 18:55:46,,,,2020,1,January
21687,2020-01-04 18:12:01,2020-01-05 11:00:00,2020-01-05 11:00:00,1,2020,1,January
21672,2020-01-04 01:01:51,,,,2020,1,January
21669,2020-01-03 23:33:25,,,,2020,1,January
21668,2020-01-03 21:19:43,,,,2020,1,January
21667,2020-01-03 21:14:50,,,,2020,1,January
21666,2020-01-03 19:39:56,,,,2020,1,January
21657,2020-01-03 15:14:45,,,,2020,1,January
21653,2020-01-03 10:08:58,2020-01-06 19:30:00,,,2020,1,January
21652,2020-01-03 09:50:33,,,,2020,1,January
21650,2020-01-03 07:59:54,,,,2020,1,January
21646,2020-01-02 19:12:56,,,,2020,1,January
21645,2020-01-02 18:55:04,,,,2020,1,January
21642,2020-01-02 17:17:56,2020-01-12 11:00:00,2020-02-23 11:00:00,2,2020,1,January
21640,2020-01-02 16:34:08,,,,2020,1,January
21638,2020-01-02 15:23:59,,,,2020,1,January
21632,2020-01-02 11:43:46,2021-06-06 10:00:00,2022-07-03 10:00:00,23,2020,1,January
21629,2020-01-02 10:53:11,2020-01-14 19:00:00,2020-01-14 19:00:00,1,2020,1,January
21628,2020-01-02 10:36:55,2020-01-14 19:00:00,2020-01-30 19:00:00,2,2020,1,January
21623,2020-01-02 01:56:41,2020-01-02 19:00:00,2020-01-02 19:00:00,1,2020,1,January
21622,2020-01-01 23:26:39,,,,2020,1,January
21621,2020-01-01 21:43:23,,,,2020,1,January
21620,2020-01-01 21:40:43,2020-01-07 19:00:00,2021-07-06 18:00:00,22,2020,1,January
21618,2020-01-01 20:25:45,2020-01-12 11:00:00,2020-01-26 11:00:00,2,2020,1,January
21617,2020-01-01 18:29:10,,,,2020,1,January
21611,2019-12-30 22:20:22,2020-01-15 19:00:00,2020-01-15 19:00:00,1,2019,12,December
21607,2019-12-30 15:02:58,2020-01-02 19:00:00,2020-01-21 19:00:00,8,2019,12,December
21605,2019-12-30 12:01:25,,,,2019,12,December
21603,2019-12-29 18:21:12,,,,2019,12,December
21602,2019-12-29 16:23:59,,,,2019,12,December
21592,2019-12-29 01:43:37,,,,2019,12,December
21590,2019-12-28 17:40:10,2020-01-02 19:00:00,2020-01-02 19:00:00,1,2019,12,December
21589,2019-12-28 17:10:38,2020-01-05 11:00:00,2020-01-26 11:00:00,3,2019,12,December
21588,2019-12-28 14:48:32,,,,2019,12,December
21586,2019-12-28 12:21:44,,,,2019,12,December
21583,2019-12-28 08:47:06,2020-01-02 19:00:00,2020-01-02 19:00:00,1,2019,12,December
21582,2019-12-28 08:38:33,2020-01-02 19:00:00,2020-01-02 19:00:00,1,2019,12,December
21581,2019-12-27 20:10:01,,,,2019,12,December
21568,2019-12-26 21:11:34,2023-10-21 10:00:00,2024-11-16 11:00:00,10,2019,12,December
21565,2019-12-24 21:52:25,,,,2019,12,December
21563,2019-12-24 14:52:58,,,,2019,12,December
21551,2019-12-22 15:12:33,2019-12-28 11:00:00,2020-01-18 11:00:00,2,2019,12,December
21547,2019-12-21 20:48:07,2020-07-30 18:00:00,2024-03-09 10:30:00,26,2019,12,December
21545,2019-12-21 17:22:57,2020-10-04 10:00:00,2020-10-11 10:00:00,2,2019,12,December
21544,2019-12-21 16:19:11,2019-12-22 11:00:00,2019-12-22 11:00:00,1,2019,12,December
21540,2019-12-21 08:11:42,,,,2019,12,December
21539,2019-12-20 21:24:04,,,,2019,12,December
21476,2019-12-15 12:20:01,,,,2019,12,December
21473,2019-12-14 22:47:40,,,,2019,12,December
21472,2019-12-14 22:31:42,,,,2019,12,December
21471,2019-12-14 19:41:58,,,,2019,12,December
21470,2019-12-14 14:57:26,,,,2019,12,December
21469,2019-12-14 13:47:36,,,,2019,12,December
21467,2019-12-14 12:50:21,,,,2019,12,December
21453,2019-12-12 12:26:24,,,,2019,12,December
21452,2019-12-12 12:22:16,,,,2019,12,December
21451,2019-12-12 12:19:30,,,,2019,12,December
21448,2019-12-11 17:00:13,2019-12-14 11:00:00,2019-12-14 11:00:00,1,2019,12,December
21444,2019-12-10 16:38:16,2019-12-14 11:00:00,2020-03-10 19:00:00,5,2019,12,December
21438,2019-12-09 17:09:13,,,,2019,12,December
21431,2019-12-09 12:38:58,,,,2019,12,December
21425,2019-12-08 21:47:36,,,,2019,12,December
21424,2019-12-08 21:47:04,,,,2019,12,December
21423,2019-12-08 19:47:21,,,,2019,12,December
21415,2019-12-07 13:59:02,,,,2019,12,December
21413,2019-12-07 10:41:45,2019-12-09 19:00:00,2019-12-09 19:00:00,1,2019,12,December
21410,2019-12-06 19:42:06,,,,2019,12,December
21400,2019-12-05 16:38:55,,,,2019,12,December
21398,2019-12-04 18:54:55,,,,2019,12,December
21391,2019-12-04 12:52:31,,,,2019,12,December
21381,2019-12-03 16:03:52,,,,2019,12,December
21380,2019-12-03 16:01:37,,,,2019,12,December
21379,2019-12-03 15:36:06,,,,2019,12,December
21375,2019-12-03 14:39:39,,,,2019,12,December
21374,2019-12-03 14:39:28,,,,2019,12,December
21372,2019-12-03 14:07:37,,,,2019,12,December
21371,2019-12-03 11:34:52,,,,2019,12,December
21366,2019-12-02 15:58:27,,,,2019,12,December
21365,2019-12-02 15:54:19,,,,2019,12,December
21363,2019-12-02 15:29:52,,,,2019,12,December
21362,2019-12-02 15:25:27,,,,2019,12,December
21361,2019-12-02 15:22:41,,,,2019,12,December
21360,2019-12-02 15:17:43,,,,2019,12,December
21355,2019-12-02 05:37:44,,,,2019,12,December
21346,2019-12-01 11:11:20,2019-12-08 11:00:00,2019-12-15 11:00:00,3,2019,12,December
21344,2019-12-01 05:26:41,2019-12-01 11:00:00,2019-12-01 11:00:00,1,2019,12,December
21342,2019-11-30 20:57:42,,,,2019,11,November
21341,2019-11-30 20:50:07,2019-12-04 19:00:00,2019-12-04 19:00:00,1,2019,11,November
21333,2019-11-29 21:54:25,2020-08-01 09:00:00,2020-08-01 09:00:00,1,2019,11,November
21330,2019-11-29 13:43:09,2019-12-03 19:00:00,2019-12-03 19:00:00,1,2019,11,November
21329,2019-11-29 13:36:51,2019-12-03 19:00:00,2019-12-03 19:00:00,1,2019,11,November
21328,2019-11-29 13:07:23,2019-12-03 19:00:00,2019-12-03 19:00:00,1,2019,11,November
21325,2019-11-28 21:10:32,,,,2019,11,November
21324,2019-11-28 18:10:34,2020-10-04 10:00:00,2024-12-10 19:00:00,31,2019,11,November
21323,2019-11-28 16:47:48,,,,2019,11,November
21322,2019-11-28 16:40:18,,,,2019,11,November
21321,2019-11-28 16:19:45,,,,2019,11,November
21314,2019-11-27 21:21:43,,,,2019,11,November
21304,2019-11-27 10:47:06,,,,2019,11,November
21303,2019-11-27 10:28:49,,,,2019,11,November
21302,2019-11-27 10:19:26,,,,2019,11,November
21296,2019-11-26 20:47:58,,,,2019,11,November
21295,2019-11-26 19:45:09,,,,2019,11,November
21292,2019-11-26 15:35:52,,,,2019,11,November
21286,2019-11-25 21:37:26,,,,2019,11,November
21285,2019-11-25 21:37:19,,,,2019,11,November
21283,2019-11-25 14:56:32,,,,2019,11,November
21278,2019-11-25 10:30:14,,,,2019,11,November
21266,2019-11-24 11:31:05,,,,2019,11,November
21262,2019-11-23 18:20:25,,,,2019,11,November
21258,2019-11-23 00:57:03,,,,2019,11,November
21251,2019-11-22 13:12:27,,,,2019,11,November
21245,2019-11-22 09:13:13,,,,2019,11,November
21242,2019-11-21 21:19:28,,,,2019,11,November
21235,2019-11-20 17:08:43,2019-11-20 19:00:00,2020-03-01 11:00:00,4,2019,11,November
21234,2019-11-20 16:09:36,2020-01-05 11:00:00,2020-01-05 11:00:00,1,2019,11,November
21222,2019-11-19 19:04:34,,,,2019,11,November
21221,2019-11-19 18:38:06,,,,2019,11,November
21217,2019-11-19 11:21:04,,,,2019,11,November
21216,2019-11-19 10:15:59,,,,2019,11,November
21210,2019-11-18 10:57:59,2019-11-18 19:00:00,2019-12-03 19:00:00,3,2019,11,November
21198,2019-11-17 20:10:02,2019-11-18 19:00:00,2019-11-18 19:00:00,1,2019,11,November
21197,2019-11-17 19:14:38,,,,2019,11,November
21188,2019-11-16 09:06:12,2019-11-17 12:00:00,2019-11-17 12:00:00,1,2019,11,November
21186,2019-11-15 17:01:49,2019-11-17 11:00:00,2019-11-17 11:00:00,1,2019,11,November
21176,2019-11-14 12:58:53,2019-11-14 19:00:00,2019-11-14 19:00:00,1,2019,11,November
21173,2019-11-14 08:53:40,2019-11-14 19:00:00,2019-11-14 19:00:00,1,2019,11,November
21166,2019-11-13 17:34:40,2019-11-13 19:00:00,2019-11-13 19:00:00,1,2019,11,November
21165,2019-11-13 17:29:53,2019-11-13 19:00:00,2019-11-13 19:00:00,1,2019,11,November
21162,2019-11-13 14:40:00,2019-11-13 19:00:00,2019-11-13 19:00:00,1,2019,11,November
21148,2019-11-12 16:40:21,2019-11-17 12:00:00,2019-11-17 12:00:00,1,2019,11,November
21134,2019-11-11 15:22:48,2019-11-14 19:00:00,2019-11-14 19:00:00,1,2019,11,November
21133,2019-11-11 14:28:08,,,,2019,11,November
21124,2019-11-10 20:13:27,,,,2019,11,November
21120,2019-11-10 16:13:09,,,,2019,11,November
21118,2019-11-10 12:59:23,2019-11-12 19:00:00,2019-11-12 19:00:00,1,2019,11,November
21117,2019-11-09 19:26:33,,,,2019,11,November
21116,2019-11-09 14:03:52,2019-11-17 12:00:00,2019-11-17 12:00:00,1,2019,11,November
21115,2019-11-09 12:23:04,2019-11-10 11:00:00,2019-11-10 11:00:00,1,2019,11,November
21114,2019-11-09 12:22:02,2019-11-10 11:00:00,2019-11-10 11:00:00,1,2019,11,November
21112,2019-11-09 10:20:26,,,,2019,11,November
21100,2019-11-07 16:30:27,,,,2019,11,November
21096,2019-11-06 19:07:01,2022-02-13 11:00:00,2022-02-13 11:00:00,1,2019,11,November
21094,2019-11-06 18:35:41,,,,2019,11,November
21093,2019-11-06 14:50:32,2019-11-06 19:00:00,2019-11-06 19:00:00,1,2019,11,November
21092,2019-11-06 14:44:28,2019-11-06 19:00:00,2020-03-01 11:00:00,6,2019,11,November
21069,2019-11-05 10:26:58,2019-11-04 19:00:00,2019-11-04 19:00:00,1,2019,11,November
