order_id,pattern_id,price_paid,download_status
2136,100030,12.0,expired
2136,100066,12.0,completed
2136,100022,12.0,completed
2136,100148,14.5,expired
2136,100108,10.5,completed
2136,100028,14.0,completed
2136,100090,11.25,completed
2136,100109,13.0,expired
2137,100090,11.25,expired
2137,100027,0.0,expired
2138,100046,13.95,completed
2138,100074,13.5,completed
2138,100011,6.5,completed
2138,100107,10.5,expired
2138,100072,11.25,completed
2138,100096,13.0,completed
2138,100098,11.0,completed
2138,100139,10.5,completed
2138,100063,11.0,expired
2138,100067,12.0,completed
2138,100109,13.0,completed
2138,100006,14.0,completed
2138,100068,7.9,completed
2138,100115,12.5,expired
2139,100070,7.9,completed
2139,100138,8.0,completed
2140,100128,14.0,completed
2140,100146,13.5,completed
2141,100136,10.5,completed
2141,100102,14.0,completed
2142,100035,3.85,completed
2142,100066,12.0,completed
2142,100101,5.0,completed
2142,100122,12.0,completed
2142,100038,14.0,completed
2142,100134,9.5,completed
2142,100113,10.5,completed
2142,100147,12.5,completed
2142,100017,5.0,completed
2142,100108,10.5,expired
2142,100005,14.0,completed
2142,100016,12.0,completed
2143,100054,11.25,expired
2143,100121,12.5,completed
2144,100087,12.5,completed
2144,100047,14.0,completed
2145,100082,11.0,completed
2146,100102,14.0,completed
2147,100005,14.0,completed
2147,100042,0.0,expired
2147,100092,13.5,completed
2147,100071,7.9,completed
2148,100024,0.0,completed
2148,100109,13.0,completed
2148,100081,11.0,completed
2149,100070,7.9,completed
2149,100007,11.0,completed
2149,100145,10.35,expired
2149,100106,0.0,expired
2149,100102,14.0,completed
2149,100016,12.0,completed
2149,100120,13.0,completed
2149,100123,10.5,completed
2149,100132,12.5,expired
2149,100032,12.0,completed
2149,100066,12.0,expired
2149,100137,11.0,completed
2149,100146,13.5,completed
2149,100139,10.5,completed
2150,100047,14.0,expired
2150,100100,12.5,completed
2151,100139,10.5,completed
2151,100108,10.5,expired
2152,100140,12.5,expired
2153,100079,11.0,expired
2153,100129,10.5,completed
2154,100023,14.0,completed
2155,100087,12.5,completed
2156,100080,11.0,completed
2156,100012,0.0,completed
2157,100034,13.0,completed
2157,100046,13.95,expired
2158,100092,13.5,expired
2158,100063,11.0,completed
2159,100089,7.9,completed
2159,100029,13.5,completed
2159,100018,8.0,completed
2159,100121,12.5,completed
2159,100020,14.0,expired
2159,100108,10.5,expired
2159,100015,13.0,completed
2159,100058,13.5,completed
2159,100137,11.0,completed
2159,100142,10.5,completed
2159,100101,5.0,completed
2159,100053,7.9,completed
2159,100107,10.5,completed
2159,100080,11.0,completed
2159,100063,11.0,completed
2159,100105,0.0,completed
2159,100032,12.0,expired
2159,100025,13.95,expired
2159,100131,12.0,completed
2159,100148,14.5,expired
2160,100110,15.0,expired
2160,100127,13.5,completed
2161,100083,10.5,expired
2162,100067,12.0,completed
2162,100041,17.0,completed
2163,100080,11.0,completed
2163,100108,10.5,expired
2164,100113,10.5,completed
2164,100087,12.5,expired
2164,100137,11.0,completed
2165,100081,11.0,completed
2166,100049,22.5,completed
2167,100108,10.5,completed
2168,100062,11.0,expired
2168,100094,13.5,completed
2168,100066,12.0,completed
2168,100103,0.0,expired
2169,100086,7.9,expired
2169,100074,13.5,completed
2169,100013,15.0,completed
2169,100027,0.0,completed
2170,100013,15.0,completed
2170,100002,9.0,completed
2170,100108,10.5,expired
2170,100041,17.0,completed
2170,100047,14.0,completed
2170,100030,12.0,completed
2170,100044,15.5,completed
2170,100038,14.0,completed
2170,100075,13.5,completed
2170,100046,13.95,completed
2170,100115,12.5,completed
2170,100109,13.0,completed
2170,100122,12.0,expired
2170,100121,12.5,completed
2170,100079,11.0,completed
2170,100102,14.0,completed
2170,100034,13.0,completed
2171,100132,12.5,completed
2171,100101,5.0,expired
2171,100123,10.5,completed
2171,100126,14.0,expired
2171,100143,10.5,completed
2171,100032,12.0,completed
2171,100050,7.9,expired
2171,100020,14.0,completed
2171,100044,15.5,completed
2171,100147,12.5,completed
2171,100091,12.0,completed
2171,100113,10.5,completed
2171,100003,11.5,completed
2172,100058,13.5,expired
2173,100087,12.5,completed
2174,100110,15.0,expired
2174,100088,7.9,completed
2175,100141,13.5,completed
2176,100043,20.5,completed
2176,100094,13.5,completed
2177,100079,11.0,completed
2177,100032,12.0,completed
2178,100128,14.0,completed
2178,100083,10.5,completed
2178,100064,11.0,completed
2179,100008,0.0,completed
2179,100109,13.0,completed
2180,100094,13.5,completed
2181,100119,12.5,completed
2182,100037,13.0,completed
2183,100019,14.0,completed
2183,100028,14.0,expired
2183,100035,3.85,completed
2183,100049,22.5,expired
2184,100021,0.0,expired
2185,100112,10.5,expired
2186,100052,7.9,expired
2186,100062,11.0,completed
2186,100075,13.5,completed
2186,100042,0.0,completed
2187,100142,10.5,completed
2187,100137,11.0,completed
2187,100097,11.0,completed
2187,100043,20.5,completed
2187,100018,8.0,completed
2187,100121,12.5,completed
2187,100090,11.25,expired
2187,100003,11.5,completed
2187,100138,8.0,completed
2187,100015,13.0,completed
2187,100017,5.0,completed
2187,100099,11.0,completed
2188,100084,12.0,completed
2188,100058,13.5,completed
2188,100078,13.0,completed
2189,100131,12.0,expired
2189,100017,5.0,completed
2189,100101,5.0,completed
2189,100112,10.5,expired
2190,100044,15.5,completed
2190,100071,7.9,completed
2190,100065,10.5,expired
2190,100092,13.5,completed
2191,100053,7.9,completed
2192,100016,12.0,expired
2192,100121,12.5,completed
2192,100055,12.0,completed
2193,100082,11.0,completed
2194,100031,14.5,completed
2195,100137,11.0,expired
2196,100128,14.0,completed
2196,100131,12.0,expired
2196,100065,10.5,completed
2196,100137,11.0,completed
2196,100098,11.0,completed
2196,100145,10.35,expired
2196,100148,14.5,completed
2196,100108,10.5,completed
2196,100135,10.5,completed
2196,100039,11.0,completed
2196,100015,13.0,completed
2196,100078,13.0,completed
2196,100080,11.0,expired
2196,100123,10.5,completed
2196,100034,13.0,completed
2196,100122,12.0,completed
2196,100026,0.0,completed
2196,100070,7.9,completed
2196,100115,12.5,completed
2196,100035,3.85,expired
2197,100007,11.0,completed
2197,100100,12.5,completed
2197,100040,13.0,completed
2197,100145,10.35,completed
2198,100042,0.0,completed
2198,100037,13.0,completed
2198,100031,14.5,completed
2198,100011,6.5,completed
2199,100044,15.5,completed
2199,100000,12.5,completed
2199,100004,11.0,expired
2199,100016,12.0,expired
2199,100133,10.5,completed
2199,100098,11.0,completed
2199,100118,12.5,completed
2199,100111,12.5,completed
2199,100097,11.0,completed
2199,100029,13.5,completed
2200,100098,11.0,completed
2201,100073,12.0,completed
2202,100060,13.0,completed
2202,100141,13.5,expired
2202,100074,13.5,completed
2202,100081,11.0,completed
2202,100062,11.0,completed
2202,100021,0.0,completed
2202,100130,10.5,expired
2202,100012,0.0,completed
2202,100123,10.5,completed
2203,100008,0.0,completed
2203,100000,12.5,expired
2203,100050,7.9,expired
2204,100046,13.95,completed
2204,100000,12.5,expired
2204,100094,13.5,expired
2204,100071,7.9,completed
2205,100084,12.0,completed
2206,100011,6.5,expired
2207,100099,11.0,completed
2207,100108,10.5,completed
2208,100018,8.0,expired
2208,100003,11.5,completed
2209,100076,13.5,completed
2209,100022,12.0,completed
2210,100000,12.5,expired
2211,100025,13.95,expired
2211,100102,14.0,completed
2211,100068,7.9,completed
2212,100094,13.5,completed
2213,100110,15.0,completed
2213,100107,10.5,expired
2213,100140,12.5,completed
2213,100051,12.5,expired
2213,100075,13.5,expired
2213,100141,13.5,completed
2213,100036,15.3,completed
2213,100096,13.0,completed
2213,100136,10.5,completed
2213,100145,10.35,expired
2213,100144,12.0,completed
2213,100103,0.0,completed
2213,100040,13.0,expired
2213,100099,11.0,completed
2213,100117,8.5,expired
2213,100003,11.5,expired
2214,100005,14.0,completed
2214,100060,13.0,completed
2215,100022,12.0,completed
2215,100033,13.5,expired
2215,100110,15.0,completed
2216,100097,11.0,completed
2216,100003,11.5,completed
2217,100146,13.5,completed
2217,100094,13.5,completed
2218,100118,12.5,completed
2218,100092,13.5,completed
2219,100030,12.0,expired
2220,100124,13.0,completed
2220,100116,10.5,completed
2220,100074,13.5,completed
2220,100023,14.0,completed
2220,100035,3.85,completed
2220,100075,13.5,expired
2220,100098,11.0,completed
2220,100047,14.0,expired
2221,100045,14.0,expired
2221,100041,17.0,completed
2221,100036,15.3,completed
2222,100115,12.5,completed
2223,100067,12.0,completed
2223,100093,13.5,completed
2223,100068,7.9,completed
2224,100075,13.5,completed
2224,100095,10.5,completed
2224,100124,13.0,expired
2224,100011,6.5,completed
2224,100081,11.0,completed
2224,100111,12.5,expired
2224,100129,10.5,completed
2224,100032,12.0,completed
2224,100000,12.5,expired
2224,100147,12.5,completed
2224,100036,15.3,completed
2224,100093,13.5,completed
2224,100127,13.5,completed
2224,100004,11.0,expired
2225,100045,14.0,completed
2226,100143,10.5,completed
2226,100083,10.5,completed
2227,100022,12.0,expired
2228,100133,10.5,completed
2228,100132,12.5,expired
2228,100046,13.95,completed
2228,100041,17.0,completed
2229,100107,10.5,expired
2229,100018,8.0,completed
2230,100001,14.0,completed
2230,100123,10.5,completed
2230,100016,12.0,completed
2230,100015,13.0,completed
2230,100089,7.9,completed
2231,100045,14.0,expired
2232,100027,0.0,completed
2233,100080,11.0,completed
2233,100047,14.0,completed
2233,100109,13.0,completed
2234,100112,10.5,completed
2234,100013,15.0,completed
2234,100145,10.35,completed
2235,100008,0.0,completed
2235,100118,12.5,completed
2235,100018,8.0,completed
2235,100110,15.0,expired
2236,100022,12.0,completed
2237,100143,10.5,completed
2237,100083,10.5,completed
2238,100036,15.3,expired
2238,100145,10.35,expired
2239,100142,10.5,completed
2239,100146,13.5,completed
2239,100054,11.25,completed
2239,100105,0.0,completed
2240,100120,13.0,completed
2241,100105,0.0,completed
2241,100022,12.0,expired
2241,100131,12.0,completed
2242,100079,11.0,completed
2242,100137,11.0,completed
2243,100018,8.0,completed
2243,100009,0.0,completed
2243,100066,12.0,completed
2244,100090,11.25,expired
2244,100143,10.5,completed
2245,100046,13.95,expired
2245,100017,5.0,completed
2246,100054,11.25,completed
2247,100112,10.5,completed
2247,100065,10.5,completed
2247,100134,9.5,completed
2248,100135,10.5,completed
2248,100015,13.0,expired
2248,100103,0.0,completed
2249,100109,13.0,expired
2250,100049,22.5,completed
2250,100140,12.5,completed
2251,100138,8.0,completed
2251,100128,14.0,completed
2252,100081,11.0,completed
2252,100058,13.5,expired
2252,100097,11.0,completed
2253,100084,12.0,completed
2253,100085,12.0,expired
2254,100113,10.5,completed
2254,100070,7.9,expired
2254,100012,0.0,completed
2254,100100,12.5,completed
2255,100093,13.5,completed
2255,100101,5.0,completed
2255,100040,13.0,completed
2255,100052,7.9,completed
2255,100144,12.0,expired
2255,100046,13.95,completed
2255,100002,9.0,completed
2255,100008,0.0,completed
2255,100138,8.0,completed
2256,100025,13.95,completed
2256,100021,0.0,expired
2257,100024,0.0,completed
2257,100004,11.0,expired
2257,100036,15.3,completed
2257,100084,12.0,completed
2257,100075,13.5,completed
2257,100113,10.5,completed
2257,100099,11.0,completed
2257,100013,15.0,completed
2257,100045,14.0,completed
2257,100043,20.5,completed
2258,100034,13.0,completed
2258,100046,13.95,completed
2258,100112,10.5,completed
2258,100080,11.0,expired
2258,100144,12.0,completed
2258,100091,12.0,completed
2259,100081,11.0,completed
2259,100028,14.0,expired
2259,100086,7.9,completed
2259,100054,11.25,completed
2259,100046,13.95,expired
2259,100088,7.9,completed
2260,100126,14.0,completed
2261,100113,10.5,completed
2261,100048,9.5,expired
2262,100090,11.25,completed
2262,100093,13.5,completed
2263,100016,12.0,completed
2263,100012,0.0,expired
2264,100055,12.0,completed
2264,100077,10.5,completed
2265,100148,14.5,completed
2265,100030,12.0,completed
2265,100000,12.5,completed
2266,100008,0.0,completed
2266,100054,11.25,completed
2266,100109,13.0,completed
2266,100011,6.5,completed
2267,100024,0.0,completed
2267,100056,13.5,completed
2267,100086,7.9,completed
2268,100062,11.0,completed
2269,100145,10.35,completed
2269,100087,12.5,expired
2269,100037,13.0,completed
2269,100011,6.5,completed
2270,100104,0.0,expired
2271,100004,11.0,completed
2271,100101,5.0,expired
2271,100146,13.5,expired
2271,100109,13.0,expired
2271,100140,12.5,completed
2271,100015,13.0,completed
2272,100061,11.0,expired
2273,100032,12.0,completed
2273,100055,12.0,completed
2274,100078,13.0,completed
2275,100057,13.5,completed
2275,100005,14.0,expired
2276,100125,13.0,expired
2277,100096,13.0,completed
2277,100040,13.0,completed
2278,100002,9.0,completed
2279,100089,7.9,completed
2280,100018,8.0,completed
2280,100126,14.0,completed
2280,100054,11.25,completed
2280,100097,11.0,expired
2281,100073,12.0,completed
2281,100027,0.0,completed
2281,100117,8.5,completed
2282,100047,14.0,completed
2282,100146,13.5,completed
2283,100078,13.0,completed
2283,100084,12.0,completed
2284,100008,0.0,expired
2284,100146,13.5,completed
2284,100010,0.0,completed
2285,100001,14.0,expired
2285,100138,8.0,completed
2286,100003,11.5,expired
2286,100038,14.0,expired
2286,100029,13.5,expired
2286,100022,12.0,completed
2287,100034,13.0,completed
2287,100001,14.0,completed
2288,100116,10.5,expired
2288,100085,12.0,completed
2288,100144,12.0,completed
2288,100142,10.5,expired
2288,100139,10.5,completed
2288,100115,12.5,completed
2288,100082,11.0,completed
2288,100047,14.0,expired
2288,100022,12.0,completed
2288,100043,20.5,completed
2289,100036,15.3,expired
2290,100094,13.5,completed
2290,100090,11.25,completed
2290,100133,10.5,expired
2290,100047,14.0,expired
2291,100006,14.0,completed
2291,100032,12.0,expired
2292,100029,13.5,completed
2292,100023,14.0,completed
2293,100057,13.5,completed
2293,100140,12.5,completed
2294,100048,9.5,expired
2295,100043,20.5,completed
2295,100025,13.95,completed
2296,100090,11.25,completed
2297,100001,14.0,completed
2298,100144,12.0,completed
2298,100024,0.0,expired
2298,100111,12.5,completed
2298,100027,0.0,completed
2299,100085,12.0,completed
2300,100145,10.35,expired
2300,100118,12.5,completed
2301,100024,0.0,completed
2301,100097,11.0,completed
2302,100086,7.9,completed
2303,100136,10.5,completed
2303,100055,12.0,completed
2303,100017,5.0,completed
2303,100140,12.5,expired
2303,100096,13.0,completed
2303,100039,11.0,completed
2303,100130,10.5,completed
2303,100148,14.5,completed
2303,100122,12.0,completed
2303,100044,15.5,completed
2303,100070,7.9,completed
2303,100084,12.0,completed
2303,100079,11.0,completed
2303,100013,15.0,completed
2304,100015,13.0,completed
2305,100022,12.0,completed
2305,100071,7.9,completed
2305,100124,13.0,expired
2305,100054,11.25,completed
2305,100033,13.5,completed
2305,100134,9.5,completed
2306,100032,12.0,completed
2306,100003,11.5,completed
2306,100009,0.0,expired
2306,100053,7.9,completed
2306,100012,0.0,expired
2306,100070,7.9,completed
2306,100038,14.0,completed
2306,100056,13.5,completed
2306,100033,13.5,completed
2306,100112,10.5,completed
2306,100127,13.5,expired
2306,100091,12.0,expired
2306,100026,0.0,expired
2306,100062,11.0,completed
2306,100095,10.5,expired
2306,100049,22.5,completed
2306,100010,0.0,completed
2306,100128,14.0,completed
2306,100023,14.0,completed
2306,100106,0.0,completed
2307,100041,17.0,completed
2308,100106,0.0,expired
2308,100018,8.0,completed
2309,100096,13.0,completed
2309,100010,0.0,completed
2310,100030,12.0,completed
2311,100067,12.0,completed
2311,100063,11.0,completed
2312,100099,11.0,completed
2312,100100,12.5,completed
2312,100041,17.0,completed
2313,100030,12.0,expired
2313,100107,10.5,completed
2314,100128,14.0,completed
2315,100093,13.5,completed
2315,100103,0.0,expired
2316,100100,12.5,completed
2316,100117,8.5,completed
2316,100010,0.0,completed
2316,100098,11.0,completed
2316,100059,10.5,completed
2316,100039,11.0,expired
2316,100021,0.0,expired
2316,100146,13.5,expired
2316,100131,12.0,completed
2316,100092,13.5,completed
2316,100015,13.0,completed
2317,100057,13.5,expired
2318,100002,9.0,expired
2318,100077,10.5,completed
2319,100116,10.5,completed
2319,100048,9.5,completed
2319,100033,13.5,completed
2319,100043,20.5,completed
2319,100098,11.0,completed
2319,100034,13.0,completed
2319,100111,12.5,expired
2320,100035,3.85,completed
2321,100142,10.5,completed
2321,100082,11.0,completed
2322,100025,13.95,completed
2322,100131,12.0,expired
2323,100025,13.95,expired
2324,100061,11.0,completed
2324,100079,11.0,expired
2325,100056,13.5,completed
2325,100051,12.5,completed
2326,100034,13.0,completed
2326,100072,11.25,completed
2326,100117,8.5,completed
2326,100047,14.0,completed
2326,100093,13.5,completed
2326,100014,11.0,completed
2326,100136,10.5,completed
2327,100019,14.0,expired
2327,100020,14.0,expired
2327,100093,13.5,completed
2327,100135,10.5,completed
2328,100068,7.9,expired
2328,100094,13.5,expired
2329,100144,12.0,expired
2329,100068,7.9,completed
2330,100116,10.5,completed
2330,100102,14.0,completed
2331,100092,13.5,expired
2331,100061,11.0,completed
2332,100144,12.0,completed
2332,100120,13.0,expired
2333,100128,14.0,completed
2333,100097,11.0,expired
2334,100053,7.9,completed
2335,100032,12.0,completed
2335,100020,14.0,completed
2336,100073,12.0,completed
2336,100094,13.5,completed
2336,100005,14.0,completed
2336,100137,11.0,completed
2337,100087,12.5,expired
2337,100047,14.0,completed
2338,100082,11.0,expired
2338,100095,10.5,expired
2339,100077,10.5,expired
2340,100028,14.0,completed
2340,100061,11.0,completed
2340,100003,11.5,completed
2340,100116,10.5,completed
2341,100030,12.0,completed
2342,100046,13.95,completed
2342,100098,11.0,completed
2342,100031,14.5,completed
2342,100073,12.0,completed
2342,100013,15.0,completed
2342,100067,12.0,expired
2342,100139,10.5,expired
2342,100149,13.0,completed
2342,100050,7.9,expired
2342,100063,11.0,completed
2342,100040,13.0,completed
2342,100106,0.0,completed
2342,100029,13.5,completed
2343,100136,10.5,completed
2343,100031,14.5,completed
2343,100126,14.0,completed
2344,100030,12.0,completed
2344,100020,14.0,expired
2345,100023,14.0,completed
2345,100142,10.5,completed
2345,100071,7.9,expired
2345,100081,11.0,completed
2345,100040,13.0,completed
2345,100053,7.9,completed
2345,100092,13.5,expired
2345,100045,14.0,expired
2345,100110,15.0,expired
2345,100129,10.5,completed
2345,100117,8.5,expired
2345,100066,12.0,expired
2345,100068,7.9,completed
2345,100127,13.5,expired
2345,100012,0.0,completed
2345,100028,14.0,completed
2345,100049,22.5,expired
2346,100000,12.5,completed
2346,100028,14.0,completed
2346,100071,7.9,completed
2346,100015,13.0,expired
2347,100137,11.0,completed
2348,100006,14.0,completed
2348,100094,13.5,completed
2349,100009,0.0,completed
2350,100123,10.5,completed
2350,100045,14.0,completed
2350,100032,12.0,completed
2350,100016,12.0,completed
2350,100079,11.0,expired
2350,100047,14.0,completed
2350,100081,11.0,expired
2350,100118,12.5,completed
2350,100049,22.5,completed
2350,100030,12.0,completed
2350,100108,10.5,completed
2350,100006,14.0,completed
2351,100096,13.0,completed
2352,100089,7.9,expired
2352,100039,11.0,completed
2352,100132,12.5,completed
2353,100047,14.0,completed
2353,100147,12.5,completed
2353,100124,13.0,completed
2353,100063,11.0,completed
2353,100088,7.9,expired
2353,100032,12.0,completed
2353,100095,10.5,completed
2353,100090,11.25,completed
2353,100054,11.25,completed
2353,100060,13.0,completed
2353,100037,13.0,expired
2353,100043,20.5,expired
2353,100038,14.0,completed
2353,100113,10.5,completed
2353,100058,13.5,completed
2353,100048,9.5,expired
2353,100133,10.5,expired
2354,100023,14.0,completed
2355,100011,6.5,completed
2356,100127,13.5,completed
2357,100051,12.5,completed
2357,100097,11.0,completed
2358,100125,13.0,completed
2359,100039,11.0,completed
2359,100101,5.0,expired
2359,100025,13.95,expired
2359,100090,11.25,completed
2359,100141,13.5,completed
2359,100056,13.5,expired
2359,100142,10.5,completed
2359,100143,10.5,completed
2359,100046,13.95,completed
2359,100022,12.0,completed
2359,100126,14.0,completed
2359,100111,12.5,completed
2359,100067,12.0,completed
2360,100130,10.5,completed
2360,100004,11.0,completed
2360,100027,0.0,completed
2360,100074,13.5,completed
2361,100047,14.0,completed
2361,100045,14.0,expired
2362,100014,11.0,expired
2363,100046,13.95,completed
2363,100086,7.9,completed
2363,100054,11.25,expired
2364,100062,11.0,completed
2364,100122,12.0,completed
2364,100017,5.0,expired
2364,100029,13.5,completed
2364,100136,10.5,completed
2364,100014,11.0,completed
2364,100069,12.5,completed
2364,100101,5.0,completed
2364,100125,13.0,completed
2364,100070,7.9,completed
2364,100026,0.0,completed
2365,100098,11.0,completed
2366,100102,14.0,completed
2366,100014,11.0,expired
2367,100146,13.5,expired
2368,100093,13.5,expired
2368,100098,11.0,completed
2368,100016,12.0,completed
2368,100080,11.0,completed
2368,100070,7.9,completed
2368,100121,12.5,completed
2368,100011,6.5,expired
2368,100092,13.5,completed
2368,100081,11.0,completed
2368,100064,11.0,completed
2368,100145,10.35,expired
2368,100018,8.0,completed
2368,100044,15.5,completed
2368,100017,5.0,expired
2368,100094,13.5,expired
2368,100022,12.0,completed
2369,100015,13.0,expired
2370,100000,12.5,completed
2370,100035,3.85,completed
2371,100043,20.5,completed
2371,100111,12.5,completed
2372,100018,8.0,expired
2373,100024,0.0,completed
2374,100022,12.0,completed
2375,100078,13.0,completed
2375,100018,8.0,completed
2376,100110,15.0,expired
2376,100103,0.0,expired
2376,100118,12.5,expired
2376,100136,10.5,completed
2376,100145,10.35,completed
2376,100116,10.5,completed
2376,100009,0.0,completed
2376,100144,12.0,expired
2376,100133,10.5,expired
2376,100121,12.5,completed
2376,100055,12.0,expired
2376,100018,8.0,completed
2376,100042,0.0,expired
2377,100139,10.5,completed
2377,100107,10.5,completed
2378,100053,7.9,completed
2378,100146,13.5,completed
2379,100029,13.5,completed
2379,100023,14.0,completed
2379,100097,11.0,completed
2379,100084,12.0,completed
2379,100079,11.0,completed
2379,100048,9.5,completed
2379,100007,11.0,completed
2379,100131,12.0,completed
2379,100148,14.5,completed
2379,100085,12.0,completed
2380,100089,7.9,expired
2380,100124,13.0,completed
2381,100072,11.25,expired
2381,100144,12.0,expired
2381,100116,10.5,completed
2381,100122,12.0,completed
2381,100001,14.0,expired
2381,100012,0.0,expired
2381,100000,12.5,expired
2381,100035,3.85,completed
2381,100107,10.5,expired
2381,100143,10.5,expired
2382,100079,11.0,completed
2383,100107,10.5,expired
2383,100051,12.5,completed
2384,100109,13.0,completed
2385,100065,10.5,completed
2385,100084,12.0,expired
2385,100008,0.0,completed
2386,100090,11.25,completed
2387,100056,13.5,expired
2387,100120,13.0,completed
2387,100050,7.9,expired
2387,100009,0.0,completed
2388,100118,12.5,completed
2388,100112,10.5,completed
2389,100144,12.0,expired
2389,100091,12.0,completed
2389,100035,3.85,expired
2389,100145,10.35,completed
2389,100097,11.0,completed
2389,100057,13.5,completed
2389,100082,11.0,completed
2389,100052,7.9,completed
2389,100012,0.0,completed
2389,100094,13.5,expired
2389,100119,12.5,completed
2389,100002,9.0,completed
2389,100045,14.0,expired
2389,100089,7.9,expired
2389,100028,14.0,completed
2389,100041,17.0,completed
2389,100135,10.5,completed
2389,100118,12.5,completed
2390,100056,13.5,completed
2391,100065,10.5,completed
2392,100078,13.0,completed
2392,100031,14.5,expired
2392,100101,5.0,completed
2392,100145,10.35,completed
2392,100062,11.0,completed
2392,100066,12.0,completed
2392,100070,7.9,completed
2392,100148,14.5,completed
2392,100115,12.5,completed
2392,100072,11.25,expired
2392,100057,13.5,completed
2393,100055,12.0,completed
2393,100147,12.5,completed
2394,100063,11.0,completed
2395,100026,0.0,expired
2395,100002,9.0,completed
2396,100015,13.0,completed
2397,100029,13.5,expired
2397,100122,12.0,completed
2397,100011,6.5,completed
2398,100132,12.5,completed
2398,100089,7.9,expired
2398,100049,22.5,completed
2399,100086,7.9,expired
2400,100032,12.0,completed
2401,100062,11.0,completed
2401,100002,9.0,completed
2402,100145,10.35,completed
2402,100110,15.0,completed
2402,100077,10.5,completed
2402,100097,11.0,completed
2403,100036,15.3,completed
2403,100091,12.0,completed
2404,100029,13.5,expired
2404,100052,7.9,completed
2404,100118,12.5,completed
2404,100085,12.0,completed
2404,100100,12.5,expired
2404,100091,12.0,completed
2405,100020,14.0,completed
2406,100017,5.0,completed
2406,100066,12.0,completed
2406,100092,13.5,completed
2406,100141,13.5,completed
2407,100101,5.0,expired
2408,100021,0.0,completed
2409,100057,13.5,completed
2409,100138,8.0,completed
2410,100075,13.5,completed
2411,100048,9.5,completed
2411,100104,0.0,completed
2412,100063,11.0,expired
2412,100049,22.5,completed
2412,100079,11.0,completed
2413,100104,0.0,completed
2413,100053,7.9,completed
2413,100027,0.0,expired
2413,100004,11.0,completed
2413,100077,10.5,completed
2413,100059,10.5,completed
2413,100115,12.5,expired
2413,100148,14.5,expired
2413,100106,0.0,completed
2413,100129,10.5,completed
2413,100101,5.0,expired
2413,100138,8.0,completed
2413,100007,11.0,completed
2413,100008,0.0,completed
2413,100141,13.5,completed
2413,100080,11.0,completed
2414,100014,11.0,completed
2414,100039,11.0,completed
2415,100041,17.0,expired
2415,100143,10.5,expired
2415,100071,7.9,completed
2416,100114,14.5,completed
2417,100040,13.0,completed
2417,100050,7.9,completed
2418,100059,10.5,completed
2418,100002,9.0,completed
2419,100034,13.0,completed
2419,100084,12.0,completed
2419,100102,14.0,completed
2420,100058,13.5,completed
2420,100005,14.0,completed
2421,100064,11.0,expired
2421,100104,0.0,expired
2422,100031,14.5,completed
2422,100109,13.0,expired
2422,100116,10.5,expired
2422,100093,13.5,completed
2423,100122,12.0,completed
2424,100080,11.0,completed
2424,100063,11.0,completed
2425,100071,7.9,completed
2425,100094,13.5,completed
2425,100053,7.9,completed
2425,100014,11.0,completed
2426,100043,20.5,completed
2426,100060,13.0,completed
2427,100033,13.5,completed
2427,100011,6.5,completed
2428,100117,8.5,completed
2429,100148,14.5,completed
2430,100023,14.0,expired
2431,100041,17.0,completed
2431,100033,13.5,completed
2431,100074,13.5,completed
2432,100112,10.5,completed
2432,100105,0.0,completed
2432,100066,12.0,expired
2432,100139,10.5,completed
2432,100118,12.5,completed
2432,100026,0.0,expired
2432,100121,12.5,completed
2432,100126,14.0,expired
2432,100082,11.0,completed
2432,100027,0.0,completed
2432,100046,13.95,completed
2433,100046,13.95,completed
2433,100039,11.0,completed
2433,100081,11.0,expired
2434,100100,12.5,completed
2435,100065,10.5,expired
2435,100129,10.5,completed
2435,100037,13.0,completed
2435,100063,11.0,expired
2436,100146,13.5,completed
2436,100019,14.0,completed
2437,100033,13.5,completed
2438,100022,12.0,completed
2439,100135,10.5,completed
2439,100117,8.5,completed
2439,100131,12.0,expired
2439,100010,0.0,completed
2440,100116,10.5,completed
2441,100124,13.0,completed
2441,100074,13.5,completed
2441,100009,0.0,completed
2441,100057,13.5,completed
2441,100038,14.0,completed
2441,100090,11.25,completed
2442,100026,0.0,completed
2443,100044,15.5,expired
2443,100036,15.3,completed
2443,100126,14.0,completed
2444,100056,13.5,completed
2444,100142,10.5,completed
2444,100116,10.5,completed
2444,100046,13.95,completed
2445,100036,15.3,expired
2445,100028,14.0,completed
2445,100096,13.0,completed
2445,100045,14.0,expired
2446,100049,22.5,completed
2446,100000,12.5,completed
2447,100075,13.5,completed
2447,100077,10.5,completed
2447,100113,10.5,completed
2447,100004,11.0,completed
2447,100078,13.0,expired
2447,100128,14.0,expired
2447,100132,12.5,completed
2447,100127,13.5,completed
2447,100130,10.5,expired
2447,100148,14.5,expired
2447,100084,12.0,completed
2447,100003,11.5,completed
2447,100069,12.5,completed
2447,100118,12.5,expired
2447,100005,14.0,completed
2447,100042,0.0,completed
2447,100002,9.0,completed
2447,100095,10.5,expired
2447,100096,13.0,expired
2448,100081,11.0,completed
2449,100040,13.0,completed
2449,100091,12.0,completed
2450,100107,10.5,completed
2450,100020,14.0,completed
2450,100102,14.0,completed
2451,100007,11.0,completed
2451,100094,13.5,completed
2451,100146,13.5,completed
2451,100040,13.0,completed
2452,100082,11.0,completed
2452,100105,0.0,completed
